time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-04-26 14:18:09.825 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141816209408,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40935088,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:19:09.839 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141815914496,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,5,12452048,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:20:09.854 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141812424704,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12452048,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:21:09.871 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141812109312,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12452048,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:22:09.882 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141810814976,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12452048,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:23:09.897 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141810749440,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13500624,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:24:09.909 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141809713152,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13500624,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:25:09.922 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141809709056,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13500624,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:26:09.928 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141809696768,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13500624,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:27:09.940 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141809704960,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14549200,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:28:09.956 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141809709056,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14549200,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:29:09.961 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141809709056,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14549200,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:30:09.976 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141809692672,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14549200,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:31:09.984 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141808664576,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15597776,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:32:10.006 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141807329280,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15597776,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:33:10.015 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141804224512,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15597776,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
